Country,ds,y_tr,y_repr_tr,adjusted_val,y_tst,yhat,level_1,adjustment_Forecasts_test,final_prediction
Pakistan,2020-01-01,,,,66.3,67.1947780840684,15.0,-7.253034315348108,59.94174376872029
Palau,2020-01-01,,,,65.3,67.1947780840684,15.0,8.754497263742543,75.94927534781095
Papua New Guinea,2020-01-01,,,,65.8,67.1947780840684,15.0,-4.000172386369007,63.194605697699394
Sao Tome and Principe,2020-01-01,,,,67.8,67.1947780840684,15.0,-8.835566489121597,58.35921159494681
Solomon Islands,2020-01-01,,,,70.2,67.1947780840684,15.0,0.8905587725746658,68.08533685664307
South Africa,2020-01-01,,,,65.3,67.1947780840684,15.0,-16.797712133392373,50.39706595067603
Tajikistan,2020-01-01,,,,68.0,67.1947780840684,15.0,0.5052145801897421,67.69999266425815
Tuvalu,2020-01-01,,,,64.4,67.1947780840684,15.0,-7.679155235143311,59.51562284892509
Zimbabwe,2020-01-01,,,,61.1,67.1947780840684,15.0,-42.83552325639713,24.359254827671272
Algeria,2021-01-01,,,,76.4,67.38781540379242,16.0,36.35198103893237,103.73979644272478
Bangladesh,2021-01-01,,,,72.4,67.38781540379242,16.0,18.482454506764327,85.87026991055674
Bolivia,2021-01-01,,,,63.6,67.38781540379242,16.0,13.721526371675314,81.10934177546773
Botswana,2021-01-01,,,,61.1,67.38781540379242,16.0,-32.264567049413124,35.12324835437929
Congo,2021-01-01,,,,63.5,67.38781540379242,16.0,-23.991647930575436,43.39616747321698
Egypt,2021-01-01,,,,70.2,67.38781540379242,16.0,13.76170090750032,81.14951631129273
El Salvador,2021-01-01,,,,70.7,67.38781540379242,16.0,24.7532689929512,92.14108439674362
Gabon,2021-01-01,,,,65.8,67.38781540379242,16.0,-4.701991571266647,62.68582383252577
Ghana,2021-01-01,,,,63.8,67.38781540379242,16.0,3.962613652484556,71.35042905627697
Guatemala,2021-01-01,,,,69.2,67.38781540379242,16.0,15.900697885365219,83.28851328915763
Honduras,2021-01-01,,,,70.1,67.38781540379242,16.0,10.826012658862714,78.21382806265512
India,2021-01-01,,,,67.2,67.38781540379242,16.0,11.33174792326728,78.71956332705969
Indonesia,2021-01-01,,,,67.6,67.38781540379242,16.0,7.192855638237963,74.58067104203037
Iran,2021-01-01,,,,73.9,67.38781540379242,16.0,18.844741384622218,86.23255678841463
Iraq,2021-01-01,,,,70.4,67.38781540379242,16.0,-5.957061665025915,61.4307537387665
Kenya,2021-01-01,,,,61.4,67.38781540379242,16.0,-25.413194851049862,41.97462055274255
Kiribati,2021-01-01,,,,67.4,67.38781540379242,16.0,5.92977162746775,73.31758703126016
Libya,2021-01-01,,,,71.9,67.38781540379242,16.0,2.252856297404465,69.64067170119688
Maldives,2021-01-01,,,,79.9,67.38781540379242,16.0,31.013151059466843,98.40096646325927
Marshall Islands,2021-01-01,,,,65.3,67.38781540379242,16.0,-1.033847511861417,66.353967891931
Mauritania,2021-01-01,,,,64.4,67.38781540379242,16.0,-1.1369229534671461,66.25089245032527
Mongolia,2021-01-01,,,,71.0,67.38781540379242,16.0,-0.12560171154014654,67.26221369225227
Morocco,2021-01-01,,,,74.0,67.38781540379242,16.0,16.880969060730724,84.26878446452314
Myanmar,2021-01-01,,,,65.7,67.38781540379242,16.0,-4.308434981106279,63.079380422686135
Namibia,2021-01-01,,,,59.3,67.38781540379242,16.0,-26.66967590502843,40.71813949876399
Nauru,2021-01-01,,,,63.6,67.38781540379242,16.0,-11.253742675728784,56.13407272806363
Nicaragua,2021-01-01,,,,73.8,67.38781540379242,16.0,11.568633390222265,78.95644879401468
Oman,2021-01-01,,,,72.5,67.38781540379242,16.0,21.14322874080571,88.53104414459813
Pakistan,2021-01-01,,,,66.1,67.38781540379242,16.0,-7.606536753547667,59.78127865024475
Palau,2021-01-01,,,,66.0,67.38781540379242,16.0,9.248583952734894,76.6363993565273
Papua New Guinea,2021-01-01,,,,65.4,67.38781540379242,16.0,-4.133809222885685,63.25400618090673
Sao Tome and Principe,2021-01-01,,,,67.6,67.38781540379242,16.0,-9.323622177226934,58.06419322656548
Solomon Islands,2021-01-01,,,,70.3,67.38781540379242,16.0,0.667033077261483,68.0548484810539
South Africa,2021-01-01,,,,62.3,67.38781540379242,16.0,-17.550313576967,49.83750182682542
Tajikistan,2021-01-01,,,,71.6,67.38781540379242,16.0,0.6891370794051923,68.0769524831976
Tuvalu,2021-01-01,,,,64.5,67.38781540379242,16.0,-8.17759676492546,59.210218638866955
Zimbabwe,2021-01-01,,,,59.3,67.38781540379242,16.0,-44.4443661469282,22.943449256864213
